cell;ultimo_dia_mayor_1;FA
LJS025B;30/5/2020;0.2
LJS027C;29/5/2020;0.2
LMC103C;31/5/2020;0.2
LMC306C;31/5/2020;0.2
LMN009C;1/6/2020;0.2
LMN041A;27/5/2020;0.2
LMS029C;1/6/2020;0.2
LNC016A;1/6/2020;0.2
LNW008A;1/6/2020;0.2
LQC004U;28/5/2020;0.2
LQC051B;28/5/2020;0.2
LQN082C;30/5/2020;0.2
LQS004C;1/6/2020;0.2
LQS027O;29/5/2020;0.2
LRN302O;1/6/2020;0.2
LRN304O;1/6/2020;0.2
LSR010C;29/5/2020;0.2
LSR017A;29/5/2020;0.2
LSR031C;1/6/2020;0.2
LSR094A;29/5/2020;0.2
LSR137A;31/5/2020;0.2
LSS375A;31/5/2020;0.2
LTC001B;29/5/2020;0.2
LTC020B;29/5/2020;0.2
LUE326B;1/6/2020;0.2
LVC202U;1/6/2020;0.2
LWC002A;27/5/2020;0.2
LWC020B;1/6/2020;0.2
LXC020B;26/5/2020;0.2
LXC024B;1/6/2020;0.2
LXW001C;30/5/2020;0.2
LXW151B;1/6/2020;0.2
LXW377C;1/6/2020;0.2
LYC001A;1/6/2020;0.2
LYC023A;31/5/2020;0.2
LYE020A;28/5/2020;0.2
MBB084B;1/6/2020;0.2
MBI011A;1/6/2020;0.2
MGC001B;31/5/2020;0.2
MVC307B;31/5/2020;0.2
MXN118B;29/5/2020;0.2
MXW133C;29/5/2020;0.2
MZC015C;31/5/2020;0.2
NAC016A;29/5/2020;0.2
NAC031A;1/6/2020;0.2
NAC034A;30/5/2020;0.2
NQS022O;1/6/2020;0.2
NTC006A;1/6/2020;0.2
NTC006C;1/6/2020;0.2
NTC030A;30/5/2020;0.2
NTC039A;31/5/2020;0.2
NWN013A;1/6/2020;0.2
NZC015A;30/5/2020;0.2
NZC015B;31/5/2020;0.2
NZW025B;1/6/2020;0.2
SF345L100MA2;1/6/2020;0.2
BA532L100MB2;30/5/2020;0.2
BA537L100MA2;1/6/2020;0.2
LAC020C;1/6/2020;0.2
LAC028C;30/5/2020;0.2
LAC302C;1/6/2020;0.2
LAC309C;1/6/2020;0.2
LAN005B;30/5/2020;0.2
LAN006B;28/5/2020;0.2
LBC072B;1/6/2020;0.2
LBI056A;31/5/2020;0.2
LBM318C;1/6/2020;0.2
LBT047W;27/5/2020;0.2
LEW006B;29/5/2020;0.2
LGC310B;29/5/2020;0.2
LGW038B;30/5/2020;0.2
LJC329C;31/5/2020;0.2
LJS027A;1/6/2020;0.2
LMC035A;1/6/2020;0.2
LMC335C;1/6/2020;0.2
LMC359C;28/5/2020;0.2
LMN023Y;31/5/2020;0.2
LNC001B;31/5/2020;0.2
LOC311C;29/5/2020;0.2
LRN043Z;1/6/2020;0.2
LRS039Z;1/6/2020;0.2
LRS041C;1/6/2020;0.2
LSN116C;31/5/2020;0.2
LSR009B;31/5/2020;0.2
LSR010B;29/5/2020;0.2
LSR017B;29/5/2020;0.2
LSR017Z;29/5/2020;0.2
LSR024A;29/5/2020;0.2
LSR026A;29/5/2020;0.2
LSR027A;29/5/2020;0.2
LSR031A;29/5/2020;0.2
LSR041B;29/5/2020;0.2
LSR041C;31/5/2020;0.2
LSR067A;1/6/2020;0.2
LSR077C;29/5/2020;0.2
LSR081B;29/5/2020;0.2
LSR082B;29/5/2020;0.2
LSR094B;29/5/2020;0.2
LSR134A;29/5/2020;0.2
LSR135A;29/5/2020;0.2
LSR146B;29/5/2020;0.2
LSR306C;29/5/2020;0.2
LSR308A;29/5/2020;0.2
LSS127C;29/5/2020;0.2
LSS375B;30/5/2020;0.2
LTC002C;31/5/2020;0.2
LTC006C;1/6/2020;0.2
LTC016A;1/6/2020;0.2
LTC020C;31/5/2020;0.2
LTC032C;31/5/2020;0.2
LTC052C;1/6/2020;0.2
LTC304B;1/6/2020;0.2
LTN008B;1/6/2020;0.2
LTS010A;1/6/2020;0.2
LUE019B;31/5/2020;0.2
LUE315C;30/5/2020;0.2
LWC028B;1/6/2020;0.2
LWS004B;28/5/2020;0.2
LWS004C;31/5/2020;0.2
LXC014B;27/5/2020;0.2
LXC041A;31/5/2020;0.2
LXC120B;1/6/2020;0.2
LXC130A;29/5/2020;0.2
LXC139B;1/6/2020;0.2
LXC172B;31/5/2020;0.2
LXC309B;1/6/2020;0.2
LXC323B;31/5/2020;0.2
LXC408A;28/5/2020;0.2
LXN092B;1/6/2020;0.2
LXN109A;31/5/2020;0.2
LXS016C;1/6/2020;0.2
LXS090A;28/5/2020;0.2
LXW018A;1/6/2020;0.2
LXW163C;1/6/2020;0.2
LXWM87A;31/5/2020;0.2
LYC028B;1/6/2020;0.2
LZC020A;1/6/2020;0.2
MBH019B;1/6/2020;0.2
MBI011C;29/5/2020;0.2
MBL018A;31/5/2020;0.2
MJC101B;1/6/2020;0.2
MJS033B;30/5/2020;0.2
MMC005B;28/5/2020;0.2
MMC093B;28/5/2020;0.2
MOC009C;1/6/2020;0.2
MQC006B;31/5/2020;0.2
MQE004B;31/5/2020;0.2
MRN042B;29/5/2020;0.2
MRN060C;30/5/2020;0.2
MRS008B;1/6/2020;0.2
MSS001C;29/5/2020;0.2
MSS375A;30/5/2020;0.2
MUE061C;1/6/2020;0.2
MUE077C;1/6/2020;0.2
NAC017B;1/6/2020;0.2
NAC026C;1/6/2020;0.2
NAC034C;30/5/2020;0.2
NBI007B;30/5/2020;0.2
NBI047A;29/5/2020;0.2
NJS025B;30/5/2020;0.2
NOC311A;31/5/2020;0.2
NQC052B;31/5/2020;0.2
NRE023B;28/5/2020;0.2
NTC002C;30/5/2020;0.2
NTC006B;1/6/2020;0.2
NTC039B;31/5/2020;0.2
NUE034C;1/6/2020;0.2
NVW001O;30/5/2020;0.2
NXC129C;27/5/2020;0.2
NXC177C;30/5/2020;0.2
NXN004C;31/5/2020;0.2
OQE004B;1/6/2020;0.2
OTE001C;31/5/2020;0.2
CX048L100MC2;28/5/2020;0.2
LAC012A;30/5/2020;0.2
LAC022A;1/6/2020;0.2
LAC039B;1/6/2020;0.2
LAC607A;29/5/2020;0.2
LAN001C;1/6/2020;0.2
LAN003C;29/5/2020;0.2
LAN013B;1/6/2020;0.2
LAN057C;28/5/2020;0.2
LAN061B;1/6/2020;0.2
LBI015C;29/5/2020;0.2
LBI021A;29/5/2020;0.2
LBI021B;31/5/2020;0.2
LBI023C;29/5/2020;0.2
LBI056B;29/5/2020;0.2
LBI056C;29/5/2020;0.2
LBM504B;28/5/2020;0.2
LGC008B;30/5/2020;0.2
LGC013A;28/5/2020;0.2
LGC014B;1/6/2020;0.2
LGC310C;1/6/2020;0.2
LGW003B;31/5/2020;0.2
LGW011B;29/5/2020;0.2
LGW040A;31/5/2020;0.2
LHE004B;1/6/2020;0.2
LIC022A;1/6/2020;0.2
LJC035B;31/5/2020;0.2
LJC338A;31/5/2020;0.2
LJS025X;30/5/2020;0.2
LJS025Z;30/5/2020;0.2
LMC010B;1/6/2020;0.2
LMC019A;27/5/2020;0.2
LMC043A;31/5/2020;0.2
LMC130A;26/5/2020;0.2
LMC401C;29/5/2020;0.2
LMC402B;30/5/2020;0.2
LMN001C;26/5/2020;0.2
LMN022A;1/6/2020;0.2
LNC005A;1/6/2020;0.2
LNC011B;27/5/2020;0.2
LNC017B;1/6/2020;0.2
LNC026A;1/6/2020;0.2
LOC004A;31/5/2020;0.2
LOC006C;1/6/2020;0.2
LOE005Z;1/6/2020;0.2
LOE006B;28/5/2020;0.2
LPC303B;31/5/2020;0.2
LQC074A;30/5/2020;0.2
LQC346A;31/5/2020;0.2
LQS011A;31/5/2020;0.2
LRN043C;28/5/2020;0.2
LRS039A;1/6/2020;0.2
LSN010C;30/5/2020;0.2
LSN137C;31/5/2020;0.2
LSR003A;29/5/2020;0.2
LSR003B;29/5/2020;0.2
LSR003C;29/5/2020;0.2
LSR005A;29/5/2020;0.2
LSR005C;29/5/2020;0.2
LSR008A;29/5/2020;0.2
LSR008B;29/5/2020;0.2
LSR008C;29/5/2020;0.2
LSR009A;29/5/2020;0.2
LSR009C;29/5/2020;0.2
LSR017X;29/5/2020;0.2
LSR017Y;29/5/2020;0.2
LSR018C;29/5/2020;0.2
LSR022C;29/5/2020;0.2
LSR024B;29/5/2020;0.2
LSR029B;29/5/2020;0.2
LSR031B;29/5/2020;0.2
LSR034B;29/5/2020;0.2
LSR034C;29/5/2020;0.2
LSR035A;29/5/2020;0.2
LSR036B;29/5/2020;0.2
LSR037A;29/5/2020;0.2
LSR038A;29/5/2020;0.2
LSR038C;29/5/2020;0.2
LSR041A;29/5/2020;0.2
LSR042C;29/5/2020;0.2
LSR057B;29/5/2020;0.2
LSR058A;29/5/2020;0.2
LSR058B;29/5/2020;0.2
LSR058C;29/5/2020;0.2
LSR061C;29/5/2020;0.2
LSR068A;31/5/2020;0.2
LSR073A;29/5/2020;0.2
LSR073C;29/5/2020;0.2
LSR077A;29/5/2020;0.2
LSR077B;29/5/2020;0.2
LSR078C;29/5/2020;0.2
LSR079A;29/5/2020;0.2
LSR079B;29/5/2020;0.2
LSR080A;29/5/2020;0.2
LSR080C;29/5/2020;0.2
LSR081A;29/5/2020;0.2
LSR081C;29/5/2020;0.2
LSR084B;1/6/2020;0.2
LSR086A;29/5/2020;0.2
LSR086B;29/5/2020;0.2
LSR086C;29/5/2020;0.2
LSR088C;29/5/2020;0.2
LSR089B;29/5/2020;0.2
LSR089C;29/5/2020;0.2
LSR091X;29/5/2020;0.2
LSR091Y;29/5/2020;0.2
LSR092A;29/5/2020;0.2
LSR092B;29/5/2020;0.2
LSR092C;29/5/2020;0.2
LSR094C;29/5/2020;0.2
LSR102A;29/5/2020;0.2
LSR134B;29/5/2020;0.2
LSR136A;29/5/2020;0.2
LSR136B;29/5/2020;0.2
LSR144B;28/5/2020;0.2
LSR145A;29/5/2020;0.2
LSR145B;29/5/2020;0.2
LSR145C;29/5/2020;0.2
LSR152C;29/5/2020;0.2
LSR163B;29/5/2020;0.2
LSR306A;29/5/2020;0.2
LSR306B;29/5/2020;0.2
LSR333B;30/5/2020;0.2
LSR385A;29/5/2020;0.2
LSR385B;29/5/2020;0.2
LSR385C;29/5/2020;0.2
LSR387A;29/5/2020;0.2
LSR387B;29/5/2020;0.2
LSR387C;29/5/2020;0.2
LSS001B;29/5/2020;0.2
LSS009A;29/5/2020;0.2
LSS009B;29/5/2020;0.2
LSS102B;29/5/2020;0.2
LSS301B;29/5/2020;0.2
LTC011A;30/5/2020;0.2
LTC035A;27/5/2020;0.2
LTC045C;31/5/2020;0.2
LTC052B;29/5/2020;0.2
LTC302A;29/5/2020;0.2
LTE004A;30/5/2020;0.2
LTE029C;1/6/2020;0.2
LTN005B;1/6/2020;0.2
LXC004A;31/5/2020;0.2
LXC110B;1/6/2020;0.2
LXC115A;31/5/2020;0.2
LXC120A;30/5/2020;0.2
LXC123C;27/5/2020;0.2
LXC165B;29/5/2020;0.2
LXC170A;1/6/2020;0.2
LXC411A;1/6/2020;0.2
LXN009C;31/5/2020;0.2
LXN333B;1/6/2020;0.2
LXS088C;31/5/2020;0.2
LXW005C;31/5/2020;0.2
LXW163B;31/5/2020;0.2
LXW308B;31/5/2020;0.2
LYC029A;31/5/2020;0.2
MAC301C;31/5/2020;0.2
MBC009C;31/5/2020;0.2
MBI047B;29/5/2020;0.2
MBI053B;29/5/2020;0.2
MGWM01A;31/5/2020;0.2
MIC009B;30/5/2020;0.2
MIC014A;30/5/2020;0.2
MIN025C;1/6/2020;0.2
MJC005B;1/6/2020;0.2
MJC031B;31/5/2020;0.2
MJC320B;28/5/2020;0.2
MJC329C;28/5/2020;0.2
MJS307B;1/6/2020;0.2
MMC017C;30/5/2020;0.2
MMC048A;29/5/2020;0.2
MMC097A;1/6/2020;0.2
MQC002C;1/6/2020;0.2
MQC048A;1/6/2020;0.2
MQE026A;30/5/2020;0.2
MQE027B;1/6/2020;0.2
MRC011B;1/6/2020;0.2
MRN031C;30/5/2020;0.2
MSR017B;29/5/2020;0.2
MSR031C;29/5/2020;0.2
MSS024A;29/5/2020;0.2
MSS095A;29/5/2020;0.2
MSS095C;29/5/2020;0.2
MTC006A;1/6/2020;0.2
MTC030B;31/5/2020;0.2
MUE062A;1/6/2020;0.2
MVC007B;31/5/2020;0.2
MVN004C;29/5/2020;0.2
MYC001B;31/5/2020;0.2
NAW008C;29/5/2020;0.2
NBI021A;29/5/2020;0.2
NBI021B;29/5/2020;0.2
NBI047B;29/5/2020;0.2
NHC002B;28/5/2020;0.2
NIE006C;31/5/2020;0.2
NJC055B;28/5/2020;0.2
NQC054A;1/6/2020;0.2
NQC056A;31/5/2020;0.2
NQC138B;1/6/2020;0.2
NRN004B;27/5/2020;0.2
NRN015A;31/5/2020;0.2
NRS038C;31/5/2020;0.2
NSS316B;30/5/2020;0.2
NTC016A;28/5/2020;0.2
NTE010C;1/6/2020;0.2
NUW005C;1/6/2020;0.2
NXC411A;1/6/2020;0.2
ORC010C;31/5/2020;0.2
OTC006A;1/6/2020;0.2
OTC006B;1/6/2020;0.2
RCMRSHN11;31/5/2020;0.2
S1118L100MA2;30/5/2020;0.2
S1118L100MB1;30/5/2020;0.2
S1118L100MB2;30/5/2020;0.2
CX051L100MB1;28/5/2020;0.2
BA539L100MB2;1/6/2020;0.2
BA541L100MA2;31/5/2020;0.2
BA571L100MA2;28/5/2020;0.2
BA573L100MB2;31/5/2020;0.2
LAC012C;28/5/2020;0.2
LAC036A;30/5/2020;0.2
LAC305C;28/5/2020;0.2
LAN001B;1/6/2020;0.2
LAN005A;29/5/2020;0.2
LAN006A;1/6/2020;0.2
LBA024B;1/6/2020;0.2
LBC009B;30/5/2020;0.2
LBH097A;30/5/2020;0.2
LBI020A;29/5/2020;0.2
LBI020B;29/5/2020;0.2
LBI020C;29/5/2020;0.2
LBI021C;29/5/2020;0.2
LBI023A;29/5/2020;0.2
LBM020B;27/5/2020;0.2
LBT010B;27/5/2020;0.2
LBT010C;27/5/2020;0.2
LEE011C;31/5/2020;0.2
LEE042C;31/5/2020;0.2
LGC012A;28/5/2020;0.2
LGC310A;27/5/2020;0.2
LGW001B;29/5/2020;0.2
LGW011A;1/6/2020;0.2
LGW040C;27/5/2020;0.2
LGW041C;29/5/2020;0.2
LGW343A;29/5/2020;0.2
LHC016C;28/5/2020;0.2
LHC307A;30/5/2020;0.2
LHE006C;27/5/2020;0.2
LIC001B;31/5/2020;0.2
LIN010A;27/5/2020;0.2
LJC011A;31/5/2020;0.2
LJC025B;1/6/2020;0.2
LMC016B;28/5/2020;0.2
LMC027A;27/5/2020;0.2
LMC049C;31/5/2020;0.2
LMC086C;28/5/2020;0.2
LMC160B;30/5/2020;0.2
LMC315A;1/6/2020;0.2
LMN027B;28/5/2020;0.2
LMN032B;31/5/2020;0.2
LMS026A;28/5/2020;0.2
LNC016B;29/5/2020;0.2
LNC026B;1/6/2020;0.2
LPC303A;27/5/2020;0.2
LQC024C;31/5/2020;0.2
LQC048C;28/5/2020;0.2
LQC354C;1/6/2020;0.2
LQC374B;30/5/2020;0.2
LRN011C;29/5/2020;0.2
LRN055B;26/5/2020;0.2
LRN057A;26/5/2020;0.2
LRN057B;30/5/2020;0.2
LRN060C;1/6/2020;0.2
LRN062B;29/5/2020;0.2
LRN150C;31/5/2020;0.2
LRS037C;1/6/2020;0.2
LSR001B;29/5/2020;0.2
LSR001C;29/5/2020;0.2
LSR013A;29/5/2020;0.2
LSR013B;29/5/2020;0.2
LSR016C;29/5/2020;0.2
LSR023A;29/5/2020;0.2
LSR023B;29/5/2020;0.2
LSR026B;29/5/2020;0.2
LSR026C;29/5/2020;0.2
LSR029C;29/5/2020;0.2
LSR037C;29/5/2020;0.2
LSR042A;29/5/2020;0.2
LSR055B;29/5/2020;0.2
LSR057A;29/5/2020;0.2
LSR061A;29/5/2020;0.2
LSR072A;29/5/2020;0.2
LSR072B;29/5/2020;0.2
LSR072C;29/5/2020;0.2
LSR073B;29/5/2020;0.2
LSR079C;29/5/2020;0.2
LSR080B;29/5/2020;0.2
LSR083B;29/5/2020;0.2
LSR084A;29/5/2020;0.2
LSR084C;29/5/2020;0.2
LSR088A;29/5/2020;0.2
LSR091C;29/5/2020;0.2
LSR136C;29/5/2020;0.2
LSR138A;29/5/2020;0.2
LSR138C;29/5/2020;0.2
LSR161A;29/5/2020;0.2
LSR307C;29/5/2020;0.2
LSR333A;29/5/2020;0.2
LSR333C;29/5/2020;0.2
LSR602A;29/5/2020;0.2
LSR609Z;29/5/2020;0.2
LSS104C;29/5/2020;0.2
LSS109C;29/5/2020;0.2
LSS301A;29/5/2020;0.2
LTC014B;1/6/2020;0.2
LTC014C;30/5/2020;0.2
LTC033A;29/5/2020;0.2
LTC301B;1/6/2020;0.2
LTN007C;30/5/2020;0.2
LTS057C;28/5/2020;0.2
LUE002A;27/5/2020;0.2
LUE014A;31/5/2020;0.2
LUE048D;29/5/2020;0.2
LUE080O;30/5/2020;0.2
LUE126B;29/5/2020;0.2
LUE326C;27/5/2020;0.2
LUW125B;28/5/2020;0.2
LVC023B;31/5/2020;0.2
LVC027C;28/5/2020;0.2
LVE011X;1/6/2020;0.2
LVN004B;29/5/2020;0.2
LVW001O;27/5/2020;0.2
LWC023B;27/5/2020;0.2
LWC023C;31/5/2020;0.2
LWC310C;29/5/2020;0.2
LXC053A;1/6/2020;0.2
LXC058B;30/5/2020;0.2
LXC061A;1/6/2020;0.2
LXC061B;31/5/2020;0.2
LXC113A;27/5/2020;0.2
LXC116C;28/5/2020;0.2
LXC118C;28/5/2020;0.2
LXC159B;29/5/2020;0.2
LXC169A;30/5/2020;0.2
LXC172C;31/5/2020;0.2
LXC174C;28/5/2020;0.2
LXC324A;27/5/2020;0.2
LXC408C;30/5/2020;0.2
LXC411C;26/5/2020;0.2
LXC613A;30/5/2020;0.2
LXN020C;30/5/2020;0.2
LXN087C;30/5/2020;0.2
LXN091B;29/5/2020;0.2
LXN333C;1/6/2020;0.2
LXS095A;29/5/2020;0.2
LXS315C;27/5/2020;0.2
LXW001B;30/5/2020;0.2
LXW006A;29/5/2020;0.2
LXW006B;31/5/2020;0.2
LXW151A;31/5/2020;0.2
LYC003C;30/5/2020;0.2
MAC014B;1/6/2020;0.2
MAW325A;31/5/2020;0.2
MBB097B;31/5/2020;0.2
MBC009A;26/5/2020;0.2
MBI346B;29/5/2020;0.2
MBL018B;27/5/2020;0.2
ME600L100MB1;29/5/2020;0.2
MGC002B;29/5/2020;0.2
MJC023B;28/5/2020;0.2
MJC026B;1/6/2020;0.2
MJC042C;29/5/2020;0.2
MJS019B;31/5/2020;0.2
MMC002B;29/5/2020;0.2
MMC057A;31/5/2020;0.2
MMN126A;1/6/2020;0.2
MMS002A;26/5/2020;0.2
MQC007C;31/5/2020;0.2
MQN005B;30/5/2020;0.2
MQS003C;29/5/2020;0.2
MQS012B;28/5/2020;0.2
MQW033C;27/5/2020;0.2
MRC011A;1/6/2020;0.2
MRE008D;29/5/2020;0.2
MRS005B;29/5/2020;0.2
MSR029C;29/5/2020;0.2
MSS148B;28/5/2020;0.2
MTC002C;31/5/2020;0.2
MTC009C;27/5/2020;0.2
MUE326C;31/5/2020;0.2
MVC307C;1/6/2020;0.2
MXC039A;30/5/2020;0.2
MXC129B;28/5/2020;0.2
MXN118A;30/5/2020;0.2
MXW089C;27/5/2020;0.2
MXW162B;30/5/2020;0.2
NBI021C;29/5/2020;0.2
NBM099A;31/5/2020;0.2
NJC004C;27/5/2020;0.2
NJC057C;1/6/2020;0.2
NMN029C;30/5/2020;0.2
NOC311B;1/6/2020;0.2
NOC311C;29/5/2020;0.2
NQC045B;29/5/2020;0.2
NQC054C;31/5/2020;0.2
NQC201U;30/5/2020;0.2
NQC303A;1/6/2020;0.2
NQC354B;1/6/2020;0.2
NQS003A;31/5/2020;0.2
NQS004C;30/5/2020;0.2
NQS021O;1/6/2020;0.2
NQW019A;31/5/2020;0.2
NRC010B;28/5/2020;0.2
NRE308C;28/5/2020;0.2
NRS033B;1/6/2020;0.2
NTC011A;29/5/2020;0.2
NTC011B;29/5/2020;0.2
NTC019A;29/5/2020;0.2
NTC042C;30/5/2020;0.2
NUE061B;1/6/2020;0.2
NUW005A;31/5/2020;0.2
NUW005B;1/6/2020;0.2
NVC007B;30/5/2020;0.2
NXC113A;30/5/2020;0.2
OAC014B;30/5/2020;0.2
OJC339B;1/6/2020;0.2
OMC373A;27/5/2020;0.2
OUE126B;1/6/2020;0.2
OVE014C;27/5/2020;0.2
RN125L100MA2;1/6/2020;0.2
RN302L100MB2;30/5/2020;0.2
NRN003A;31/5/2020;0.2
BA559L100MC2;27/5/2020;0.2
LAC012B;31/5/2020;0.2
LAC013A;29/5/2020;0.2
LAC021A;29/5/2020;0.2
LAC039C;29/5/2020;0.2
LAS001C;29/5/2020;0.2
LAW005B;28/5/2020;0.2
LAW005C;28/5/2020;0.2
LAW325A;30/5/2020;0.2
LBA021D;27/5/2020;0.2
LBB068C;31/5/2020;0.2
LBC044A;28/5/2020;0.2
LBH019A;26/5/2020;0.2
LBH063A;30/5/2020;0.2
LBH307B;1/6/2020;0.2
LBT010A;27/5/2020;0.2
LBT044C;1/6/2020;0.2
LBT102C;26/5/2020;0.2
LDE004B;27/5/2020;0.2
LDE004C;27/5/2020;0.2
LDN035B;27/5/2020;0.2
LEE011A;29/5/2020;0.2
LEE012B;27/5/2020;0.2
LEE012C;27/5/2020;0.2
LGW001A;1/6/2020;0.2
LHC003A;26/5/2020;0.2
LHC011B;28/5/2020;0.2
LHC029A;30/5/2020;0.2
LIN010C;27/5/2020;0.2
LJC042B;31/5/2020;0.2
LJC042C;26/5/2020;0.2
LJC340A;27/5/2020;0.2
LJS011C;31/5/2020;0.2
LMC039A;31/5/2020;0.2
LMC080C;29/5/2020;0.2
LMC086A;28/5/2020;0.2
LMC086Y;27/5/2020;0.2
LMC152Z;30/5/2020;0.2
LMC393B;26/5/2020;0.2
LMC402C;29/5/2020;0.2
LMN001A;31/5/2020;0.2
LMN010A;28/5/2020;0.2
LMN030B;1/6/2020;0.2
LMS025A;28/5/2020;0.2
LNC001A;27/5/2020;0.2
LNC015B;26/5/2020;0.2
LOC014B;31/5/2020;0.2
LOC311A;28/5/2020;0.2
LOC311B;27/5/2020;0.2
LPC310B;26/5/2020;0.2
LQC056B;29/5/2020;0.2
LQC346B;28/5/2020;0.2
LQE002A;26/5/2020;0.2
LQE002B;1/6/2020;0.2
LQE021A;30/5/2020;0.2
LQN036C;29/5/2020;0.2
LQN304B;31/5/2020;0.2
LQS011C;28/5/2020;0.2
LQS011Y;31/5/2020;0.2
LQS313A;26/5/2020;0.2
LRC016C;27/5/2020;0.2
LRC017C;1/6/2020;0.2
LRE003C;26/5/2020;0.2
LRN043Y;1/6/2020;0.2
LRN062C;27/5/2020;0.2
LRN077A;1/6/2020;0.2
LRN171B;29/5/2020;0.2
LRS014A;1/6/2020;0.2
LRS032C;1/6/2020;0.2
LRS038C;31/5/2020;0.2
LRS041B;26/5/2020;0.2
LSN008A;29/5/2020;0.2
LSN137B;27/5/2020;0.2
LSR014B;27/5/2020;0.2
LTC002A;29/5/2020;0.2
LTC011B;26/5/2020;0.2
LTC018A;29/5/2020;0.2
LTC019B;30/5/2020;0.2
LTC022C;28/5/2020;0.2
LTC043A;27/5/2020;0.2
LTC048A;27/5/2020;0.2
LTC075C;31/5/2020;0.2
LTE001A;31/5/2020;0.2
LTE010C;27/5/2020;0.2
LTN008C;28/5/2020;0.2
LTN013A;28/5/2020;0.2
LUE008A;27/5/2020;0.2
LUE008B;27/5/2020;0.2
LUE040C;29/5/2020;0.2
LUE044A;30/5/2020;0.2
LUE048B;30/5/2020;0.2
LUE054C;31/5/2020;0.2
LUE072B;27/5/2020;0.2
LUW015B;27/5/2020;0.2
LUW015C;27/5/2020;0.2
LVC027A;30/5/2020;0.2
LWC008A;27/5/2020;0.2
LWW025C;31/5/2020;0.2
LXC018A;29/5/2020;0.2
LXC019B;30/5/2020;0.2
LXC020C;29/5/2020;0.2
LXC030B;27/5/2020;0.2
LXC039A;30/5/2020;0.2
LXC055B;26/5/2020;0.2
LXC127B;28/5/2020;0.2
LXC158C;1/6/2020;0.2
LXN020A;28/5/2020;0.2
LXS002A;31/5/2020;0.2
LXS004C;26/5/2020;0.2
LXS006B;27/5/2020;0.2
LXW007A;28/5/2020;0.2
LXW308A;26/5/2020;0.2
LYC001B;26/5/2020;0.2
LYC005B;28/5/2020;0.2
LYC021B;31/5/2020;0.2
LYC027A;1/6/2020;0.2
LYS001A;27/5/2020;0.2
LZC020B;31/5/2020;0.2
MAC014C;29/5/2020;0.2
MAC607A;28/5/2020;0.2
MBB015B;28/5/2020;0.2
MBB015C;28/5/2020;0.2
MBC077A;26/5/2020;0.2
MBC106B;26/5/2020;0.2
MBH019C;27/5/2020;0.2
MIC001B;26/5/2020;0.2
MIN004A;28/5/2020;0.2
MIN025B;1/6/2020;0.2
MJC010B;1/6/2020;0.2
MJC027A;1/6/2020;0.2
MJC032A;28/5/2020;0.2
MJC032B;28/5/2020;0.2
MJC035B;30/5/2020;0.2
MJC042B;26/5/2020;0.2
MJC304C;1/6/2020;0.2
MJS035C;30/5/2020;0.2
MMC010A;31/5/2020;0.2
MMC010C;30/5/2020;0.2
MMC013A;26/5/2020;0.2
MMC053A;26/5/2020;0.2
MMC057C;1/6/2020;0.2
MMC086A;29/5/2020;0.2
MMC160B;30/5/2020;0.2
MMC355C;27/5/2020;0.2
MMC373B;1/6/2020;0.2
MMN004C;29/5/2020;0.2
MMN025A;31/5/2020;0.2
MMN122A;26/5/2020;0.2
MMN122B;29/5/2020;0.2
MMS002B;30/5/2020;0.2
MQC013C;29/5/2020;0.2
MQC050A;1/6/2020;0.2
MQC076A;29/5/2020;0.2
MQC346B;29/5/2020;0.2
MQC349B;30/5/2020;0.2
MQE026B;28/5/2020;0.2
MQS004C;28/5/2020;0.2
MQW110A;27/5/2020;0.2
MRC017B;30/5/2020;0.2
MRC317B;27/5/2020;0.2
MRE024B;28/5/2020;0.2
MRN042C;1/6/2020;0.2
MRN063C;30/5/2020;0.2
MRS036A;30/5/2020;0.2
MRS314B;26/5/2020;0.2
MSS003A;27/5/2020;0.2
MSS148C;28/5/2020;0.2
MTC030C;29/5/2020;0.2
MTC033C;31/5/2020;0.2
MUE019A;30/5/2020;0.2
MUE060C;31/5/2020;0.2
MUE155A;28/5/2020;0.2
MVC014B;29/5/2020;0.2
MVE006A;27/5/2020;0.2
MVE015C;30/5/2020;0.2
MWC005A;27/5/2020;0.2
MXC137C;26/5/2020;0.2
MXW100B;1/6/2020;0.2
NHE321B;26/5/2020;0.2
NIC021A;29/5/2020;0.2
NIE006B;28/5/2020;0.2
NIN001B;27/5/2020;0.2
NJC002A;28/5/2020;0.2
NJC034C;1/6/2020;0.2
NJC035A;29/5/2020;0.2
NJC303B;29/5/2020;0.2
NJC326C;28/5/2020;0.2
NJC329B;30/5/2020;0.2
NJC332C;30/5/2020;0.2
NJC340C;27/5/2020;0.2
NJS014B;27/5/2020;0.2
NOC009A;31/5/2020;0.2
NQC006A;1/6/2020;0.2
NQC045C;29/5/2020;0.2
NQC052C;28/5/2020;0.2
NQC346C;31/5/2020;0.2
NQS002C;31/5/2020;0.2
NQS012B;31/5/2020;0.2
NRC010C;31/5/2020;0.2
NRC017A;31/5/2020;0.2
NRC317B;26/5/2020;0.2
NRE019A;26/5/2020;0.2
NRN011B;31/5/2020;0.2
NRN014C;28/5/2020;0.2
NRN073B;27/5/2020;0.2
NRN344B;31/5/2020;0.2
NRS006B;28/5/2020;0.2
NTC014C;27/5/2020;0.2
NTC016C;28/5/2020;0.2
NTE010B;27/5/2020;0.2
NUE008B;30/5/2020;0.2
NUE015B;31/5/2020;0.2
